Source;Target;Target2Type;
Accilien_Selmy;https://www.facebook.com/www.revedemuse.livre/;www.facebook.com;lifranum_db
Alix_Renaud;http://ile-en-ile.org/alix-renaud-poemes/;ile-en-ile.org;ile_en_ile
Alix_Renaud;http://www3.sympatico.ca/alix.renaud/;www3.sympatico.ca;ile_en_ile
Alix_Renaud;https://youtu.be/j00ZarXgz5g;youtu.be;ile_en_ile
Alix_Renaud;https://youtu.be/C1P65X3rhZU;youtu.be;ile_en_ile
Alix_Renaud;http://www3.sympatico.ca/diamantbleu/accueil.html;www3.sympatico.ca;ile_en_ile
Alix_Renaud;http://www.litterature.org/recherche/ecrivains/renaud-alix-389/;www.litterature.org;ile_en_ile
Alix_Renaud;http://www.litterature.org/recherche/ecrivains/renaud-alix-389/;www.litterature.org;ile_en_ile
Alix_Renaud;http://www.potomitan.info/ayiti/renaud.php;www.potomitan.info;ile_en_ile
Alix_Renaud;http://www.uefs.br/sitientibus/sitientibus_9/entrevista.pdf;www.uefs.br;ile_en_ile
Alix_Renaud;http://newsgroups.derkeiler.com/Archive/Soc/soc.culture.haiti/2005-11/msg00159.html;newsgroups.derkeiler.com;ile_en_ile
Alix_Renaud;http://www.mondokarnaval.com/alix_chronique_2016.html;www.mondokarnaval.com;ile_en_ile
Alix_Renaud;http://www3.sympatico.ca/alix.renaud/grac_esp.html;www3.sympatico.ca;ile_en_ile
Alix_Renaud;http://fr.wiktionary.org/wiki/pompion;fr.wiktionary.org;ile_en_ile
Alix_Renaud;https://www.thecaribbeancurrent.com/quebec-awards-alix-renaud-for-excellence-in-arts-and-culture/;www.thecaribbeancurrent.com;ile_en_ile
Alix_Renaud;http://www.voir.ca/;www.voir.ca;ile_en_ile
Alix_Renaud;https://voir.ca/livres/2000/02/10/alix-renaud-ovation/;voir.ca;ile_en_ile
Anderson_Dovilas;http://ile-en-ile.org/anderson-dovilas-pwezi-pefomans/;ile-en-ile.org;ile_en_ile
Anderson_Dovilas;http://ile-en-ile.org/anderson-dovilas-la-nuit-nest-pas-le-premier-secret-des-baisers-bleus/;ile-en-ile.org;ile_en_ile
Anderson_Dovilas;http://ile-en-ile.org/anderson-dovilas-trois-poemes/;ile-en-ile.org;ile_en_ile
Anderson_Dovilas;http://dovanderson.over-blog.com/;dovanderson.over-blog.com;ile_en_ile
Anderson_Dovilas;http://www.harmattan.fr/index.asp?navig=catalogue&obj=livre&no=43605;www.harmattan.fr;ile_en_ile
Anderson_Dovilas;http://www.francopolis.net/revues/Dovilas-mai2012.html;www.francopolis.net;ile_en_ile
Anderson_Dovilas;http://spcreolophone.blogvie.com/;spcreolophone.blogvie.com;ile_en_ile
Anderson_Dovilas;http://www.lemanoirdespoetes.fr/poemes-anderson-dovilas.php;www.lemanoirdespoetes.fr;ile_en_ile
Anderson_Dovilas;http://www.paroleenarchipel.org/;www.paroleenarchipel.org;ile_en_ile
Anderson_Dovilas;http://www.paroleenarchipel.com/article-vingt-poemes-pour-traverser-la-nuit-104458858.html;www.paroleenarchipel.com;ile_en_ile
Anderson_Dovilas;http://www.paroleenarchipel.com/article-en-hollande-la-france-devient-fran-oise-104871758.html;www.paroleenarchipel.com;ile_en_ile
Anderson_Dovilas;http://www.paroleenarchipel.com/article-les-iles-en-accent-aigu-105328874.html;www.paroleenarchipel.com;ile_en_ile
Anderson_Dovilas;http://www.paroleenarchipel.com/article-le-sang-de-l-oubli-le-sang-de-l-avenir-105976958.html;www.paroleenarchipel.com;ile_en_ile
Anderson_Dovilas;http://www.paroleenarchipel.com/article-liminasyon-parcours-d-un-voyageur-106118692.html;www.paroleenarchipel.com;ile_en_ile
Anderson_Dovilas;http://issuu.com/pallaikaroly/docs/vents_aliz_s_-_komansman?mode=window&backgroundColor=#222222;issuu.com;ile_en_ile
Anderson_Dovilas;http://www.potomitan.info/ayiti/dovilas.php;www.potomitan.info;ile_en_ile
Anderson_Dovilas;http://www.francopolis.net/salon/Dovilas-mars2012.html;www.francopolis.net;ile_en_ile
Anderson_Dovilas;http://www.dovanderson.over-blog.com;www.dovanderson.over-blog.com;spla
Antenor_Firmin;http://gallica.bnf.fr/ark:/12148/bpt6k84229v.r=firmin.langFR;gallica.bnf.fr;ile_en_ile
Anthony_Phelps;https://youtu.be/KA4Qa6d0vog?t=15m17s;youtu.be;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/anthony-phelps-haiti-litteraire/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/emile-ollivier-hommage-a-anthony-phelps/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/anthony-phelps-hommage-a-emile-ollivier/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/anthony-phelps-mon-pays-que-voici/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/parcours-danthony-phelps/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/jean-richard-laforest-emile-ollivier-anthony-phelps-pierrot-le-noir/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/anthony-phelps-les-productions-caliban/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/pour-marie-chauvet-que-meure-la-chanson-de-la-mort/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;http://ile-en-ile.org/anthony-phelps-ne-revele-pas-nos-mots-de-passe/;ile-en-ile.org;ile_en_ile
Anthony_Phelps;https://youtu.be/-lK0ECTzKLM;youtu.be;ile_en_ile
Anthony_Phelps;http://youtu.be/33Y72EIEtuM;youtu.be;ile_en_ile
Anthony_Phelps;http://www1.unive.it/nqcontent.cfm?a_id=44480;www1.unive.it;ile_en_ile
Anthony_Phelps;http://157.138.7.88/nqcontent.cfm?a_id=44479;157.138.7.88;ile_en_ile
Anthony_Phelps;http://www.qim.com/nouvelles/archives_2009/20091029a.html;www.qim.com;ile_en_ile
Antoine_Innocent;https://archive.org/details/mimolaoulhistoi00innogoog/page/n8;archive.org;ile_en_ile
Antoine_Innocent;http://www.kepkaa.com/moisducreole/Articles/edelyn.html;www.kepkaa.com;ile_en_ile
Antoine_Innocent;http://lenouvelliste.com/lenouvelliste/article/149845/Le-vaudou-dans-la-litterature-haitienne;lenouvelliste.com;ile_en_ile
Apollon_Pascal;https://www.facebook.com/pascal.apollon?__tn__=CH-R&eid=ARCWH-Ao6Ze4LavcRmY_nfsiDjRzpgVqnChwnXPE68lxine0wvd-xyFKSrQfx9nv7rbI3wZNi2oIYT-P&hc_ref=ARTyudIX4FvLVi_kkEjgprkV9mkqILib1oWNA_wnTbjJ5c4UN8LoaHgER_IBBs2BiFU&fref=nf&__xts__[0]=68.ARAA62jgYn-vkwA1v2QS4IGDrL818fmgnHRiBjZyDPbfoRubJKYElvBv9Mmi1dznRNJcs2TtgTqIy3-ZL-TOaL9lWDM3xTDkhDSXmGPTQkq6YV2aVRMOs6qjSQUBFrhRz9EthK9UxJC9RDrjX-Rgi_Q3sLsIXBScDaxVQukxlqBU_nwyP4iwBEqGPjFfRHMqFJnqymWWEy62LXUftVBXrebMQK2X8SZuuyMWFCzBkJi0SptTxT2ttusH28rBqN8W_d_ryesb3QGGCxjyx9NHg51f1zj480K-vxwRx1TYJPWoNmtdlKkNd3rZY7bugdl1DnmBzTfvPzO_rMtpDDvHW;www.facebook.com;lifranum_db
Boisrond_Tonnerre;http://www.kwabs.com/interactive//index.php?s=7556c4d76d0b4098e07d0b75dba844b6&showtopic=61&st=0&p=61;www.kwabs.com;ile_en_ile
Boisrond_Tonnerre;http://www.haiti-reference.com/histoire/documents/acte-indep.html;www.haiti-reference.com;ile_en_ile
Boisrond_Tonnerre;http://gensdelacaraibe.org/index.php?option=com_content&view=article&id=1096%3Aactes-de-lindependance&catid=125&Itemid=50;gensdelacaraibe.org;ile_en_ile
Boisrond_Tonnerre;http://webu2.upmf-grenoble.fr/Haiti/Independance_1804.htm;webu2.upmf-grenoble.fr;ile_en_ile
Boisrond_Tonnerre;http://www.rootsweb.ancestry.com/~htiwgw/autographe_bt.htm;www.rootsweb.ancestry.com;ile_en_ile
Bonel_Auguste;https://armorpassion.com/poesie/poesie%20virtuelle/Auguste%20Bonel/Auguste%20Bonel.htm;armorpassion.com;lifranum_db
Bonel_Auguste;http://ile-en-ile.org/bonel-auguste-deve-lumineuse/;ile-en-ile.org;ile_en_ile
Bonel_Auguste;http://ile-en-ile.org/bonel-auguste-fulgurance/;ile-en-ile.org;ile_en_ile
Bonel_Auguste;http://ile-en-ile.org/3022-2/;ile-en-ile.org;ile_en_ile
Bonel_Auguste;http://ile-en-ile.org/wp-content/uploads/2015/09/icon_audio-e1443200602532.png;ile-en-ile.org;ile_en_ile
Bonel_Auguste;http://lenouvelliste.com/article4.php?newsid=111762;lenouvelliste.com;ile_en_ile
Bonel_Auguste;http://lenouvelliste.com/article4.php?newsid=115233;lenouvelliste.com;ile_en_ile
Carl_Brouard;http://ile-en-ile.org/carl-brouard-presentation/;ile-en-ile.org;ile_en_ile
Carl_Brouard;http://ile-en-ile.org/carl-brouard-six-poemes/;ile-en-ile.org;ile_en_ile
Carl_Brouard;http://radiohaitilives.com/fr/enregistrements/celebration-de-carl-brouard-rassemblement-decrivains-et-poetes-15-novembre-1962/;radiohaitilives.com;ile_en_ile
Carl_Brouard;http://radiohaitilives.com/fr/enregistrements/hommage-de-roger-gaillard-a-carl-brouard-4-novembre-1965/;radiohaitilives.com;ile_en_ile
Carl_Brouard;http://www.lib.ksu.edu/depts/spec/findaids/pc1993-05.html;www.lib.ksu.edu;ile_en_ile
Cauvin_Paul;http://ile-en-ile.org/cauvin-l-paul-le-vieux-samuel/;ile-en-ile.org;ile_en_ile
Cauvin_Paul;http://web.archive.org/web/20040722200850/http://elvir.univ-poitiers.fr/telecharger.php3?id_article=609;web.archive.org;ile_en_ile
Charles_Edward_Caplife;http://caplife.free.fr;caplife.free.fr;spla
Christophe_Charles;http://ile-en-ile.org/christophe-charles-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Christophe_Charles;http://ile-en-ile.org/christophe-charles-obsessions/;ile-en-ile.org;ile_en_ile
Christophe_Charles;http://lenouvelliste.com/lenouvelliste/article/98623/Antenor-Firmin-ne-fut-il-pas-un-visionnaire.html;lenouvelliste.com;ile_en_ile
Christophe_Charles;http://web.archive.org/web/20030606154609/http://elvir.univ-poitiers.fr/article.php3?id_article=571;web.archive.org;ile_en_ile
Christophe_Charles;http://www.dnlhaiti.org/?p=690;www.dnlhaiti.org;ile_en_ile
Christophe_Charles;http://www.francophonie.philo.ulg.ac.be/HAI.Lettres;www.francophonie.philo.ulg.ac.be;ile_en_ile
Cleante_Valcin;http://ile-en-ile.org/cleante-valcin-le-voleur/;ile-en-ile.org;ile_en_ile
Cocks_Georges;http://cocksgeorges.jimdo.com/;cocksgeorges.jimdo.com;lifranum_db
Coutecheve_Lavoie_Aupont;http://ile-en-ile.org/pour-edgar-allan-poe/;ile-en-ile.org;ile_en_ile
Coutecheve_Lavoie_Aupont;https://500px.com/partances;500px.com;ile_en_ile
Coutecheve_Lavoie_Aupont;http://lenouvelliste.com/lenouvelliste/article/52240/A-dyeux-de-Coutecheve-Lavoie-Aupont;lenouvelliste.com;ile_en_ile
Coutecheve_Lavoie_Aupont;https://youtu.be/iAXvEHHbbgE;youtu.be;ile_en_ile
Coutecheve_Lavoie_Aupont;http://poesie.webnet.fr/vospoemes/poemes/lavoie_coutecheve_aupont/sur_la_rosee.html;poesie.webnet.fr;ile_en_ile
Dantes_Bellegarde;http://catnyp.nypl.org/;catnyp.nypl.org;ile_en_ile
Dantes_Bellegarde;http://ufdc.uflib.ufl.edu/ufdc/?b=UF00094091&v=00001;ufdc.uflib.ufl.edu;ile_en_ile
Dantes_Bellegarde;http://ufdc.uflib.ufl.edu/ufdc/?b=UF00094091&v=00001;ufdc.uflib.ufl.edu;ile_en_ile
Dantes_Bellegarde;http://dloc.com/UF00095144/00001;dloc.com;ile_en_ile
Dany_Laferriere;http://ile-en-ile.org/dany-laferriere-blues-pour-mister-charlie/;ile-en-ile.org;ile_en_ile
Dany_Laferriere;http://ile-en-ile.org/dany-laferriere-ce-livre-est-deja-ecrit-en-anglais-seuls-les-mots-sont-en-francais/;ile-en-ile.org;ile_en_ile
Dany_Laferriere;http://ile-en-ile.org/dany-laferriere-la-chair-du-maitre/;ile-en-ile.org;ile_en_ile
Dany_Laferriere;http://ile-en-ile.org/dany-laferriere-chronique-de-la-retraite-douce/;ile-en-ile.org;ile_en_ile
Dany_Laferriere;http://ile-en-ile.org/dany-laferriere-entretien-ghila-sroka/;ile-en-ile.org;ile_en_ile
Dany_Laferriere;http://ile-en-ile.org/dany-laferriere-entretien-ghila-sroka/;ile-en-ile.org;ile_en_ile
Dany_Laferriere;http://ile-en-ile.org/dany-laferriere-chronique-de-la-derive-douce/;ile-en-ile.org;ile_en_ile
Dany_Laferriere;laferriere_francophonie.html;;ile_en_ile
Dany_Laferriere;http://ile-en-ile.org/dany-laferriere-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Dany_Laferriere;http://www.academie-francaise.fr/les-immortels/dany-laferriere?fauteuil=2&election=12-12-2013;www.academie-francaise.fr;ile_en_ile
Dany_Laferriere;http://www.academie-francaise.fr/les-immortels/dany-laferriere?fauteuil=2&election=12-12-2013;www.academie-francaise.fr;ile_en_ile
Dany_Laferriere;http://africultures.com/personnes/?no=3366;africultures.com;ile_en_ile
Dany_Laferriere;http://www.autofiction.org/index.php?post/2011/01/23/Daniel-Lafferiere-ecrivain;www.autofiction.org;ile_en_ile
Dany_Laferriere;http://www.litterature.org/recherche/ecrivains/laferriere-dany-274/;www.litterature.org;ile_en_ile
Dany_Laferriere;http://www.editionsboreal.qc.ca/catalogue/auteurs/dany-laferriere-1528.html;www.editionsboreal.qc.ca;ile_en_ile
Dany_Laferriere;http://journals.hil.unb.ca/index.php/scl/article/view/5819/10712;journals.hil.unb.ca;ile_en_ile
Dany_Laferriere;http://journals.hil.unb.ca/index.php/scl/article/view/5819/10712;journals.hil.unb.ca;ile_en_ile
Dany_Laferriere;https://doi.org/10.13023/disclosure.21.03;doi.org;ile_en_ile
Dany_Laferriere;http://www.medi1.com/archives/archives_sonores.php;www.medi1.com;ile_en_ile
Dany_Laferriere;http://www.dicteedesameriques.com/dictee.aspx?annee=2000;www.dicteedesameriques.com;ile_en_ile
Dany_Laferriere;http://www.dicteedesameriques.com/dictee.aspx?annee=2000;www.dicteedesameriques.com;ile_en_ile
Dany_Laferriere;http://bbf.enssib.fr/consulter/bbf-2012-06-0006-001;bbf.enssib.fr;ile_en_ile
Dany_Laferriere;http://www.cairn.info/article_p.php?ID_ARTICLE=LABY_039_0129;www.cairn.info;ile_en_ile
Dany_Laferriere;http://www.christalfilms.com/officialsites/legoutdesjeunesfilles/;www.christalfilms.com;ile_en_ile
Dany_Laferriere;http://www.christalfilms.com/officialsites/legoutdesjeunesfilles/;www.christalfilms.com;ile_en_ile
Dany_Laferriere;http://www.nfb.ca/film/sacree-montagne-la-metaphore-de-montreal;www.nfb.ca;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-anacaona/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-la-beaute-et-lamour-comme-inquietude/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-lile-dechainee/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-la-legende-de-villard-denis/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-omabarigore/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-aluminium-fantome/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-preface-a-la-premiere-edition-didem/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-un-seisme-davertige/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/davertige-note-de-lediteur/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/anthony-phelps-haiti-litteraire/;ile-en-ile.org;ile_en_ile
Davertige;http://ile-en-ile.org/pour-marie-chauvet-que-meure-la-chanson-de-la-mort/;ile-en-ile.org;ile_en_ile
Davertige;http://www.radio-canada.ca/url.asp?/refuge/reportages.asp?id=1169;www.radio-canada.ca;ile_en_ile
Davertige;http://www.dailymotion.com/video/xhb7s3_davertige_creation;www.dailymotion.com;ile_en_ile
Deita;http://ile-en-ile.org/deita-retour-a-lile-heureuse/;ile-en-ile.org;ile_en_ile
Deita;http://ile-en-ile.org/deita-legende-des-loa/;ile-en-ile.org;ile_en_ile
Deita;http://ile-en-ile.org/kiskeya-deita/;ile-en-ile.org;ile_en_ile
Deita;http://kreyol.org/ekriven/deyita/deyita.php;kreyol.org;ile_en_ile
Denize_Lauture;http://ile-en-ile.org/poetry-slam-celebrating-haitian-women/;ile-en-ile.org;ile_en_ile
Denize_Lauture;http://ile-en-ile.org/denize-lauture-deux-poemes/;ile-en-ile.org;ile_en_ile
Denize_Lauture;http://ile-en-ile.org/denize-lauture-deux-poemes/;ile-en-ile.org;ile_en_ile
Denize_Lauture;http://ile-en-ile.org/denize-lauture-quatre-poemes/;ile-en-ile.org;ile_en_ile
Denize_Lauture;http://ile-en-ile.org/denize-lauture-quand-donc-verra-t-on-la-danse-des-colombes/;ile-en-ile.org;ile_en_ile
Denize_Lauture;http://www.spdbooks.org/Details.asp?BookID=193006831X;www.spdbooks.org;ile_en_ile
Denize_Lauture;http://www.tanbou.com/2003/summer/poesie.htm;www.tanbou.com;ile_en_ile
Denize_Lauture;http://clicnet.swarthmore.edu/litterature/moderne/lauture/presentation.html;clicnet.swarthmore.edu;ile_en_ile
Denize_Lauture;http://www.tanbou.com/trilingualpress/index.htm;www.tanbou.com;ile_en_ile
Dominique_Batraville;http://ile-en-ile.org/dominique-batraville-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Dominique_Batraville;http://ile-en-ile.org/dominique-batraville-les-flaneries-du-voyant/;ile-en-ile.org;ile_en_ile
Dominique_Batraville;http://ile-en-ile.org/pour-edgar-allan-poe/;ile-en-ile.org;ile_en_ile
Dominique_Batraville;http://www.asso-maisondelaculture.fr/actualite_detail.php?id=110;www.asso-maisondelaculture.fr;ile_en_ile
Dominique_Batraville;http://www.zulma.fr/livre-l-ange-de-charbon-572089.html;www.zulma.fr;ile_en_ile
Dominique_Batraville;http://hpnhaiti.com/;hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=2790:haiti-litterature-franketienne-lintemporel-linclassable&catid=8:societe&Itemid=14;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=2913:haiti-peinture-entretien-avec-zephirin-peintre-et-animal-marin&catid=8:societe&Itemid=14;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=3670:le-musicien-azor-un-meteore-sous-une-pluie-de-tambours&catid=8:societe&Itemid=14;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=3839:vers-la-cote-sud-dhaiti-en-route-pour-roche-a-bateau&catid=10:tourisme&Itemid=18;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=3863:haiti-barbancourt-lacme-de-lhistoire-sucriere&catid=8:societe&Itemid=14;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://hpnhaiti.com/site/index.php?option=com_content&view=article&id=3929:chanter-la-cuisine-haitienne-&catid=8:societe&Itemid=14;hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=4006:haiti-la-rue-comme-espace-culinaire&catid=8:societe&Itemid=14;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=4066:saint-louis-du-sud-jusquau-petit-matin-des-sirenes&catid=10:tourisme&Itemid=18;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=4267:haiti-comme-echo-dans-le-roman-qbrisantsq-de-max-jeanne&catid=8:societe&Itemid=14;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=4334:davertige-ou-les-vertiges-dun-christ-charbon&catid=8:societe&Itemid=14;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=4953:haiti-un-week-end-aux-gonaives-ou-presque&catid=9:provinces&Itemid=16;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://www.hpnhaiti.com/site/index.php?option=com_content&view=article&id=4904:haiti-litterature-le-roman-haitien-et-italianisant-demile-ollivier-lorfevre&catid=7:art-a-spectacle&Itemid=17;www.hpnhaiti.com;ile_en_ile
Dominique_Batraville;http://web.archive.org/web/20051105032825/http://www.haitipressnetwork.com/news.cfm?articleID=5369;web.archive.org;ile_en_ile
Dominique_Batraville;http://web.archive.org/web/20051105032825/http://www.haitipressnetwork.com/news.cfm?articleID=5369;web.archive.org;ile_en_ile
Dominique_Batraville;http://web.archive.org/web/20060114190944/http://www.haitipressnetwork.com/news.cfm?articleID=5345;web.archive.org;ile_en_ile
Dominique_Batraville;http://web.archive.org/web/20070304043615/http://www.haitipressnetwork.com/news.cfm?articleID=6847;web.archive.org;ile_en_ile
Dominique_Batraville;https://youtu.be/_J0fN-RXeFQ;youtu.be;ile_en_ile
Dominique_Batraville;http://radiomelodiehaiti.com/;radiomelodiehaiti.com;ile_en_ile
Dominique_Batraville;http://web.archive.org/web/20071012225513/http://lematinhaiti.com/PageArticle.asp?ArticleID=6319;web.archive.org;ile_en_ile
Dominique_Batraville;http://www.lenouvelliste.com/article.php?PubID=&ArticleID=68083;www.lenouvelliste.com;ile_en_ile
Dominique_Batraville;http://www.lenouvelliste.com/article.php?PubID=&ArticleID=68083;www.lenouvelliste.com;ile_en_ile
Dominique_Batraville;http://www.lenouvelliste.com/article.php?PubID=&ArticleID=94679;www.lenouvelliste.com;ile_en_ile
Dominique_Batraville;http://www.lenouvelliste.com/article.php?PubID=&ArticleID=99287;www.lenouvelliste.com;ile_en_ile
Duccha;http://ile-en-ile.org/pour-edgar-allan-poe/;ile-en-ile.org;ile_en_ile
Duccha;http://vertgalant.free.fr/bernhardt.html;vertgalant.free.fr;ile_en_ile
Duccha;http://poesie.webnet.fr/vospoemes/2645/16892.html;poesie.webnet.fr;ile_en_ile
Duccha;http://coutechevelavoieaupont.hautetfort.com/archive/2009/01/27/duckens-charitable.html;coutechevelavoieaupont.hautetfort.com;ile_en_ile
Duccha;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=70976;www.lenouvelliste.com;ile_en_ile
Duccha;http://lenouvelliste.com/article.php?PubID=&ArticleID=39793;lenouvelliste.com;ile_en_ile
Duccha;http://lematinhaiti.com/Article.asp?ID=4181;lematinhaiti.com;ile_en_ile
Edgard_Gousse;http://edgardgousseecrivain.unblog.fr/;edgardgousseecrivain.unblog.fr;spla
Edmond_Laforest;http://ile-en-ile.org/edmond-laforest-par-charles-moravia-1915/;ile-en-ile.org;ile_en_ile
Edmond_Laforest;http://poesie.webnet.fr/poemes/Haiti/laforest/1.html;poesie.webnet.fr;ile_en_ile
Edris_Saint_Amand;http://ile-en-ile.org/edris-saint-amand-extraits-lus/;ile-en-ile.org;ile_en_ile
Edris_Saint_Amand;http://web.archive.org/web/20030607134553/http://elvir.univ-poitiers.fr/telecharger.php3?id_article=620;web.archive.org;ile_en_ile
Edris_Saint_Amand;http://homepage.mac.com/chemla/fic_doc/bondieurit.html;homepage.mac.com;ile_en_ile
Edwidge_Danticat;http://ile-en-ile.org/edwidge-danticat-5-questions-pour-ile-en-ile/;ile-en-ile.org;ile_en_ile
Edwidge_Danticat;http://www.bookbrowse.com/author_interviews/full/index.cfm?author_number=1022;www.bookbrowse.com;ile_en_ile
Edwidge_Danticat;http://www.themorningnews.org/archives/personalities/birnbaum_v_edwidge_danticat.php;www.themorningnews.org;ile_en_ile
Edwidge_Danticat;http://english.chass.ncsu.edu/jouvert/v7is1/gyss.htm;english.chass.ncsu.edu;ile_en_ile
Edwidge_Danticat;http://english.chass.ncsu.edu/jouvert/v4i2/anpoon.htm;english.chass.ncsu.edu;ile_en_ile
Edwidge_Danticat;http://www.randomhouse.com/features/danticat/;www.randomhouse.com;ile_en_ile
Edwidge_Danticat;http://www.tanbou.com/2005/FrancophonieDanticat.htm;www.tanbou.com;ile_en_ile
Edwidge_Danticat;http://www.npr.org/ramarchives/ne7m0401.ram;www.npr.org;ile_en_ile
Edwidge_Danticat;http://www.thenation.com/search/apachesolr_search/edwidge%20danticat;www.thenation.com;ile_en_ile
Edwidge_Danticat;http://www.thecaribbeanwriter.com/volume5/butterflies.html;www.thecaribbeanwriter.com;ile_en_ile
Edwidge_Danticat;http://www.thecaribbeanwriter.com/volume5/graduation.html;www.thecaribbeanwriter.com;ile_en_ile
Edwidge_Danticat;http://www.thecaribbeanwriter.com/volume6/lostshadows.html;www.thecaribbeanwriter.com;ile_en_ile
Edwidge_Danticat;http://www.thecaribbeanwriter.com/volume7/v7p66.html;www.thecaribbeanwriter.com;ile_en_ile
Edwidge_Danticat;http://www.thecaribbeanwriter.com/volume7/voicesinadream.html;www.thecaribbeanwriter.com;ile_en_ile
Edwidge_Danticat;http://www.thecaribbeanwriter.com/volume8/missingpeace.html;www.thecaribbeanwriter.com;ile_en_ile
Edwidge_Danticat;http://www.thecaribbeanwriter.org/ContrMainFrame.php?volsec=10036l;www.thecaribbeanwriter.org;ile_en_ile
Edwidge_Danticat;http://web.archive.org/web/*/http://www.haitiglobalvillage.com/sd-marassa1-cd/;web.archive.org;ile_en_ile
Edwidge_Danticat;https://www.washingtonpost.com/lifestyle/magazine/quality-control-a-short-story-by-edwidge-danticat/2014/11/13/6fcf89c0-4f05-11e4-aa5e-7153e466a02d_story.html;www.washingtonpost.com;ile_en_ile
Edwidge_Danticat;http://www.macfound.org/site/c.lkLXJ8MQKrH/b.5458007/k.8D4C/Edwidge_Danticat.htm;www.macfound.org;ile_en_ile
Elie_Fleurant;http://www.elifleurant.com;www.elifleurant.com;spla
Elsie_Surena;http://ile-en-ile.org/elsie-surena-deux-poemes/;ile-en-ile.org;ile_en_ile
Elsie_Surena;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=70976;www.lenouvelliste.com;ile_en_ile
Elsie_Surena;http://www.lenouvelliste.com/article.php?PubID=1&ArticleID=73972&PubDate=2009-09-10;www.lenouvelliste.com;ile_en_ile
Elsie_Surena;http://www.potomitan.info/ayiti/surena/;www.potomitan.info;ile_en_ile
Elsie_Surena;http://www.100pour100haiku.fr/revue_ploc/Ploc_revue_haiku_numero_6.pdf;www.100pour100haiku.fr;ile_en_ile
Elsie_Surena;http://575.tempslibres.org/aphp/phaiku1.php?auteur=sure-e;575.tempslibres.org;ile_en_ile
Elsie_Surena;http://www.windowsonhaiti.com/hfphoto/surena/;www.windowsonhaiti.com;ile_en_ile
Elsie_Surena;http://www.tanbou.com/2005/pwezi.htm;www.tanbou.com;ile_en_ile
Elsie_Surena;http://www.bukante.net/fr/haikus.htm;www.bukante.net;ile_en_ile
Elvire_Maurouard;http://ile-en-ile.org/elvire-maurouard-deux-poemes/;ile-en-ile.org;ile_en_ile
